StoreId,Upc,Qty,Sku,Uom,Pack,StoreProductName,StoreDescription,Price,Sprice,Start,End,Tax,Altupc1,Altupc2,Altupc3,Altupc4,Altupc5,Vintage,Cost,Deposit,Discountable
10128,#283782         ,74,#13021,PK   ,1,MARLBORO - GOLD BX                                          ,MARLBORO - GOLD BX,12.9,0.0000, , ,0.0625,#02838423       , , , , ,,107.49,0,0
10128,#085000017746   ,44,#13022,750 M,1,APOTHIC - RED                                               ,APOTHIC - RED,10.98,0.0000, , ,0.0625, , , , , ,,118.68,0,0
10128,#3024482270123  ,15,#13024,750 M,1,REMY MARTIN VSOP                                            ,REMY MARTIN VSOP,59.99,0.0000, , ,0.0625,#087236001162   , , , , ,,539.88,0,0
10128,#3049614083891  ,6,#13025,750 M,1,VEUVE CLICQUOT BRUT                                         ,VEUVE CLICQUOT BRUT,79.99,0.0000, , ,0.0625,#081753814755   , , , , ,,624.29,0,0
10128,#307667388084   ,0,#13026,EACH ,1,TUMS ORIGINAL                                               ,TUMS ORIGINAL,2.29,0.0000, , ,0.0625,#307660739197   , , , , ,,7.99,0,0
10128,#3113880583819  ,16,#13027,750 M,1,PERRIER JOUET GRAND BRUT                                    ,PERRIER JOUET GRAND BRUT,59.97,0.0000, , ,0.0625,#010986010351   , , , , ,,294,0,0
10128,#312546627710   ,17,#13028,EACH ,1,HALLS CHERRY LYPTUS                                         ,HALLS CHERRY LYPTUS,1.99,0.0000, , ,0.0625, , , , , ,,22.8,1.00,0
10128,#312546628724   ,11,#13029,EACH ,1,HALLS HONEY LEMON STICKS                                    ,HALLS HONEY LEMON STICKS,2.25,0.0000, , ,0.0625, , , , , ,,21.75,1.00,0
10128,#312546629707   ,10,#13030,EACH ,1,HALLS BLUE                                                  ,HALLS BLUE,2.25,0.0000, , ,0.0625, , , , , ,,21.75,0,0
10128,#3185370001233  ,62,#13032,750 M,1,MOET IMPERIAL BRUT                                          ,MOET IMPERIAL BRUT,64.99,54.99, ,/ /,0.0625,#081753833077   ,#081753835088   ,#088110551056   , , ,,276.75,0,0
10128,#350629003143   ,1,#13039,750 M,1,DOMAIN LA BOUVAUDE COTES DE RH                              ,DOMAIN LA BOUVAUDE COTES DE RH,8.99,0.0000, , ,0.0625, , , , , ,,60,0,1
10128,#36206          ,56,#13042,750 M,1,KRIS PINOT GRIGIO                                           ,KRIS PINOT GRIGIO,11.97,0.0000, , ,0.0625,#098709436206   ,#810022274200   , , , ,,112.62,0,0
10128,#38496242708005 ,3,#13048,1 LT ,1,SANRENXUAN BAIJIU                                           ,SANRENXUAN BAIJIU,39.99,0.0000, , ,0.0625,#6901798172143  ,#38607336582887 , , , ,,119.82,0,0
10128,#401020         ,2,#13052,EACH ,1,SNICKERS REGULAR                                            ,SNICKERS REGULAR,2.39,0.0000, , ,0.0625,#040000514251   ,#040000424314   , , , ,,47.47,0,0
10128,#4820163120157  ,4,#13056,750 M,1,KHORTYTSA ICE VODKA                                         ,KHORTYTSA ICE VODKA,15.99,0.0000, , ,0.0625, , , , , ,,144,0,0
10128,#4904230044574  ,5,#13059,750 M,1,NIKKA - YOCHI                                               ,NIKKA - YOCHI,99.99,0.0000, , ,0.0625, , , , , ,,433.43,0,0
10128,#4904230049739  ,7,#13060,750 M,1,NIKKA - BARREL                                              ,NIKKA - BARREL,74.99,0.0000, , ,0.0625, , , , , ,,302.57,0,0
10128,#4904230057642  ,4,#13061,750 M,1,NIKKA - DAYS                                                ,NIKKA - DAYS,54.99,0.0000, , ,0.0625, , , , , ,,228,0,0
10128,#5000014431     ,54,#13063,1.5 L,1,BAREFOOT PINOT GRIGIO                                       ,BAREFOOT PINOT GRIGIO,11.99,0.0000, , ,0.0625,#085000014431   , , , , ,,62.65,0,0
10128,#50000166       ,13,#13064,750 M,1,BAREFOOT MOSCATO                                            ,BAREFOOT MOSCATO,7.49,0.0000, , ,0.0625,#085000016688   , , , , ,,66.29,0,1
10128,#5011007015381  ,8,#13065,750 M,1,JAMESON 18 YR OLD LIMITED RESE                              ,JAMESON 18 YR OLD LIMITED RESE,149.99,0.0000, , ,0.0625,#080432000113   , , , , ,,314.97,0,0
10128,#5060741980004  ,0,#13068,750 M,1,BLACKWELL JAMAICAN RUM                                      ,BLACKWELL JAMAICAN RUM,34.99,0.0000, , ,0.0625, , , , , ,,138,0,0
10128,#5391532440125  ,6,#13069,750 M,1,COCALERO CLASSICO - HERBAL SPIRIT                           ,COCALERO CLASSICO - HERBAL SPIRIT,24.99,0.0000, , ,0.0625, , , , , ,,131.94,0,0
10128,#5393800000     ,30,#13070,PK   ,1,G'S SPECIAL                                                 ,G'S SPECIAL,12.25,0.0000, , ,0.0625, , , , , ,,87.49,0,0
10128,#6024300000     ,11,#13074,16 OZ,24,BUD LIGHT ALUMINUM 12PK                                     ,BUD LIGHT ALUMINUM 12PK,19.39,0.0000, , ,0.0625,#018200970092   , , , , ,,27.85,1.20,0
10128,#602573122235   ,0,#13075,16 OZ,1,RISING TIDE - OKTOBERFEST                                   ,RISING TIDE - OKTOBERFEST,14.99,0.0000, , ,0.0625, , , , , ,,58.98,1.20,1
10128,#602938319140   ,20,#13079,16 OZ,1,EXHIBIT A - CAT'S MEOW                                      ,EXHIBIT A - CAT'S MEOW,18.79,0.0000, , ,0.0625, , , , , ,,71,1.20,1
10128,#603675101777   ,12,#13082,16 OZ,1,ALLAGASH WHITE CN                                           ,ALLAGASH WHITE CN,14.79,0.0000, , ,0.0625, , , , , ,,58.8,1.20,1
10128,#603675101883   ,30,#13083,12 OZ,1,ALLAGASH WHITE BTL                                          ,ALLAGASH WHITE BTL,13.99,0.0000, , ,0.0625, , , , , ,,39.2,1.20,0
10128,#606100103025   ,0,#13091,750 M,1,NASHOBA CRANBERRY APPLE WINE                                ,NASHOBA CRANBERRY APPLE WINE,16.99,0.0000, , ,0.0625, , , , , ,,130,0,1
10128,#6087236001131  ,26,#13098,200 M,1,REMY MARTIN VSOP                                            ,REMY MARTIN VSOP,17.99,0.0000, , ,0.0625,#087236001131   , , , , ,,293.76,0,0
10128,#608866302971   ,20,#13099,16 OZ,1,WORMTOWN BE HOPPY CN                                        ,WORMTOWN BE HOPPY CN,14.29,0.0000, , ,0.0625, , , , , ,,58.8,1.20,1
10128,#6094900000     ,72,#13100,12 OZ,30,MICHELOB ULTRA CN                                           ,MICHELOB ULTRA CN,28.49,0.0000, , ,0.0625,#01833429       ,#018200965500   , , , ,,26.7,1.50,0
10128,#609613219801   ,7,#13101,PK   ,1,ROCK N ROLL - FRONTO CIGAR                                  ,ROCK N ROLL - FRONTO CIGAR,4.99,0.0000, , ,0.0625, , , , , ,,27.02,0,0
10128,#609722602389   ,1,#13104,750 M,1,MAYFAIR                                                     ,MAYFAIR,32.99,0.0000, , ,0.0625, , , , , ,,0.0000,0,0
10128,#609722977586   ,7,#13105,750 M,1,REDEMPTION HIGH RYE                                         ,REDEMPTION HIGH RYE,24.99,0.0000, , ,0.0625,#031259000701   , , , , ,,248.77,0,0
10128,#610563099085   ,96,#13107,50 ML,1,DUTCHCRAFT VODKA                                            ,DUTCHCRAFT VODKA,1,0.0000, , ,0.0625, , , , , ,,90,0,0
10128,#610563099092   ,0,#13108,200 M,1,DUTCHCRAFT VODKA                                            ,DUTCHCRAFT VODKA,4.99,0.0000, , ,0.0625, , , , , ,,66,0,0
10128,#611269101713   ,21,#13114,8  OZ,1,REDBULL SUGARFREE                                           ,REDBULL SUGARFREE,2.79,0.0000, , ,0.0625, , , , , ,,42.5,0,0
10128,#611269991000   ,1,#13115,8  OZ,1,REDBULL                                                     ,REDBULL,2.79,0.0000, , ,0.0625, , , , , ,,42.5,0,0
10128,#611269818994   ,34,#13117,12 OZ,1,REDBULL                                                     ,REDBULL,3.99,0.0000, , ,0.0625, , , , , ,,59.75,0,0
10128,#611482042138   ,2,#13118,750 M,1,FLOR DE CRASTO DOURO                                        ,FLOR DE CRASTO DOURO,8.99,0.0000, , ,0.0625, , , , , ,,100,0,0
10128,#613008748296   ,21,#13120,24 OZ,1,ARNOLD PALMER SPIKED                                        ,ARNOLD PALMER SPIKED,3.7,0.0000, , ,0.0625, , , , , ,,28,0.60,0
10128,#613008752200   ,36,#13121,12 OZ,1,ARNOLD PALMER - H & H SPIKED                                ,ARNOLD PALMER - H & H SPIKED,17.99,0.0000, , ,0.0625,#613008748326   , , , , ,,27.2,1.20,0
10128,#614036124113   ,8,#13126,12 OZ,1,NEW HOLLAND - DRAGON'S MILK STOUT                           ,NEW HOLLAND - DRAGON'S MILK STOUT,19.79,0.0000, , ,0.0625, , , , , ,,75.5,1.20,0
10128,#617401004607   ,0,#13140,750 M,1,FABRIZIA - BLOOD ORANGE                                     ,FABRIZIA - BLOOD ORANGE,19.99,0.0000, , ,0.0625, , , , , ,,65,0,0
10128,#617768111178   ,97,#13142,1.75 ,1,SVEDKA                                                      ,SVEDKA,17.97,0.0000, , ,0.0625, , , , , ,,104.31,0,0
10128,#617768112007   ,11,#13144,200 M,1,SVEDKA VODKA                                                ,SVEDKA VODKA,5.49,0.0000, , ,0.0625, , , , , ,,86.5,0,0
10128,#617768141175   ,30,#13150,1.75 ,1,SVEDKA STRAWBERRY LEMONADE                                  ,SVEDKA STRAWBERRY LEMONADE,17.99,0.0000, , ,0.0625, , , , , ,,104.94,0,0
10128,#617768151174   ,11,#13153,1.75 ,1,SVEDKA MANGO PINEAPPLE                                      ,SVEDKA MANGO PINEAPPLE,17.99,0.0000, , ,0.0625, , , , , ,,104.94,0,0
10128,#617768181171   ,2,#13159,1.75 ,1,SVEDKA - GRAPE. F. JALAPENO                                 ,SVEDKA - GRAPE. F. JALAPENO,17.99,0.0000, , ,0.0625, , , , , ,,107.94,0,0
10128,#617768181751   ,11,#13160,750 M,1,SVEDKA GRAPE. F. JALAPENO                                   ,SVEDKA GRAPE. F. JALAPENO,13.99,0.0000, , ,0.0625, , , , , ,,149.88,0,0
10128,#617768201176   ,6,#13162,1.75 ,1,SVEDKA BLUE RASPBERRY                                       ,SVEDKA BLUE RASPBERRY,17.99,0.0000, , ,0.0625, , , , , ,,104.94,0,0
10128,#619264996914   ,24,#13166,12 OZ,1,SPIRITFRUIT - GRAPEFRUIT                                    ,SPIRITFRUIT - GRAPEFRUIT,19.99,0.0000, , ,0.0625, , , , , ,,46,0,0
10128,#619947000013   ,64,#13169,1 LT ,1,TITO'S VODKA                                                ,TITO'S VODKA,26.97,0.0000, , ,0.0625, , , , , ,,260.69,0,0
10128,#619947000020   ,57,#13170,750 M,1,TITO'S VODKA                                                ,TITO'S VODKA,22.97,0.0000, , ,0.0625, , , , , ,,217.13,0,0
10128,#619947000037   ,105,#13171,1.75 ,1,TITO'S VODKA                                                ,TITO'S VODKA,29.97,0.0000, , ,0.0625, , , , , ,,155.5,0,0
10128,#619947000044   ,96,#13172,200 M,1,TITO'S VODKA                                                ,TITO'S VODKA,7.99,0.0000, , ,0.0625, , , , , ,,134.23,0,0
10128,#619947000051   ,22,#13173,375 M,1,TITO'S VODKA                                                ,TITO'S VODKA,12.99,0.0000, , ,0.0625, , , , , ,,109.08,0,0
10128,#619947000068   ,525,#13174,50 ML,1,TITOS VODKA                                                 ,TITOS VODKA,2,0.0000, , ,0.0625,#619947000082   , , , , ,,61.66,0,0
10128,#6203202956371  ,18,#13175,EACH ,1,MSE - HARD STEEL 400K                                       ,MSE - HARD STEEL 400K,6.99,0.0000, , ,0.0625, , , , , ,,45,0,0
10128,#6213000000     ,4,#13176,25 OZ,1,FOSTER PREMIUM ALE                                          ,FOSTER PREMIUM ALE,31.99,0.0000, , ,0.0625,#070897183315   , , , , ,,24.8,0.60,0
10128,#630279465066   ,12,#13184,12 OZ,1,VICTORY - GOLDEN MONKEY                                     ,VICTORY - GOLDEN MONKEY,14.99,0.0000, , ,0.0625, , , , , ,,42,1.20,0
10128,#630279465554   ,0,#13185,19.2 ,1,VICTORY - GOLDEN MONKEY                                     ,VICTORY - GOLDEN MONKEY,39.25,0.0000, , ,0.0625,#630279465516   , , , , ,,26.25,0.75,0
10128,#631234400047   ,120,#13192,12 OZ,1,SWEET WATER - VARIETY PACK                                  ,SWEET WATER - VARIETY PACK,15.99,0.0000, , ,0.0625, , , , , ,,25.75,1.20,0
10128,#631234671126   ,0,#13194,12 OZ,1,SWEET WATER - HOP HASH EASY IP                              ,SWEET WATER - HOP HASH EASY IP,17.25,0.0000, , ,0.0625, , , , , ,,13.5,0.75,0
10128,#632987200205   ,30,#13199,750 M,1,SANTA MARGHERITA - PINOT GRIGI                              ,SANTA MARGHERITA - PINOT GRIGI,22.99,0.0000, , ,0.0625, , , , , ,,235.12,0,0
10128,#6333400000     ,57,#13201,50 ML,1,RUMHAVEN - COCONUT RUM                                      ,RUMHAVEN - COCONUT RUM,1,0.0000, , ,0.0625,#085000023334   , , , , ,,80,0,0
10128,#633824151063   ,4,#13203,1 LT ,1,VAN GOGH - ORANJE VODKA                                     ,VAN GOGH - ORANJE VODKA,24.99,0.0000, , ,0.0625, , , , , ,,30,0,0
10128,#633824151100   ,4,#13204,750ml,1,VAN GOGH - CHOC VODKA                                       ,VAN GOGH - CHOC VODKA,34.99,0.0000, , ,0.0625,#633824151278   , , , , ,,131.94,0,0
10128,#635985025986   ,18,#13215,12 OZ,1,WHITE CLAW - LIME                                           ,WHITE CLAW - LIME,11.69,0.0000, , ,0.0625,#30481          , , , , ,,32.8,1.20,0
10128,#635985060642   ,0,#13216,11.2 ,1,MIKE'S HARD RASPBERRY                                       ,MIKE'S HARD RASPBERRY,10.99,0.0000, , ,0.0625,#50446          , , , , ,,31,1.20,0
10128,#635985060703   ,30,#13217,11.2 ,1,MIKE'S HARD MANGO PUNCH                                     ,MIKE'S HARD MANGO PUNCH,10.99,0.0000, , ,0.0625,#52346          , , , , ,,31.05,1.20,0
10128,#635985067443   ,18,#13218,11.2 ,1,MIKE'S BLACK CHERRY LEMONADE                                ,MIKE'S BLACK CHERRY LEMONADE,10.99,0.0000, , ,0.0625, , , , , ,,31,1.20,0
10128,#635985100331   ,24,#13220,12 OZ,1,WHITE CLAW - MANGO                                          ,WHITE CLAW - MANGO,16.99,0.0000, , ,0.0625,#635985260868   ,#635985260875   ,#30495          , , ,,27.23,1.20,0
10128,#635985100621   ,210,#13221,11.2 ,1,MIKE'S HARD LEMONADE                                        ,MIKE'S HARD LEMONADE,10.99,0.0000, , ,0.0625, , , , , ,,31.06,1.20,0
10128,#635985120018   ,240,#13222,11.2 ,1,MIKE'S HARD LEMONADE                                        ,MIKE'S HARD LEMONADE,17.99,0.0000, , ,0.0625, , , , , ,,27.2,1.20,0
10128,#635985129981   ,48,#13223,11.2 ,1,MIKE'S VARIETY PACK                                         ,MIKE'S VARIETY PACK,17.99,0.0000, , ,0.0625, , , , , ,,27.2,1.20,0
10128,#635985132158   ,5,#13224,25 OZ,1,MIKE'S HARDER - BLK CHERRY                                  ,MIKE'S HARDER - BLK CHERRY,3.45,0.0000, , ,0.0625, , , , , ,,28.02,0.60,0
10128,#635985060741   ,0,#13226,11.2 ,1,MIKE'S HARD - SEASONAL LIMEADE                              ,MIKE'S HARD - SEASONAL LIMEADE,10.99,0.0000, , ,0.0625,#000004132264   , , , , ,,31.17,1.20,0
10128,#635985245834   ,17,#13227,25 OZ,1,MIKE'S HARDER LEMONADE                                      ,MIKE'S HARDER LEMONADE,3.45,0.0000, , ,0.0625, , , , , ,,28,0.60,0
10128,#635985249856   ,8,#13228,25 OZ,1,MIKE'S HARDER CRANBERRY LEMONA                              ,MIKE'S HARDER CRANBERRY LEMONA,3.45,0.0000, , ,0.0625, , , , , ,,28,0.60,0
10128,#635985260387   ,10,#13230,24 oz,1,WHITE CLAW - BLK CH                                         ,WHITE CLAW - BLK CH,3.45,0.0000, , ,0.0625,#30512          ,#635985801986   , , , ,,28,0.60,0
10128,#635985802136   ,14,#13231,19.2 ,1,WHITE CLAW - MANGO                                          ,WHITE CLAW - MANGO,3.45,0.0000, , ,0.0625, , , , , ,,28,0.60,0
10128,#635985260660   ,42,#13233,12 OZ,1,WHITE CLAW - RASPBERRY                                      ,WHITE CLAW - RASPBERRY,11.69,0.0000, , ,0.0625,#30486          , , , , ,,32.81,1.20,0
10128,#635985260899   ,264,#13234,12 OZ,1,WHITE CLAW - BLACK CHERRY                                   ,WHITE CLAW - BLACK CHERRY,16.99,0.0000, , ,0.0625,#635985200253   ,#635985500018   ,#30485          , , ,,27.26,1.20,0
10128,#635985548904   ,192,#13235,12 OZ,1,WHITE CLAW - VARIETY #1                                     ,WHITE CLAW - VARIETY #1,16.99,0.0000, , ,0.0625,#30479          , , , , ,,27.2,1.20,0
10128,#635985606116   ,30,#13236,11.2 ,1,MIKE'S HARD CRANBERRY                                       ,MIKE'S HARD CRANBERRY,10.99,0.0000, , ,0.0625, , , , , ,,31,1.20,0
10128,#635985800064   ,60,#13237,12 OZ,1,WHITE CLAW - VARIETY #2                                     ,WHITE CLAW - VARIETY #2,16.99,0.0000, , ,0.0625,#30496          , , , , ,,27.2,1.20,0
10128,#635985800262   ,72,#13238,12 OZ,1,WHITE CLAW - VARIETY #3                                     ,WHITE CLAW - VARIETY #3,16.99,0.0000, , ,0.0625,#30499          , , , , ,,28.81,1.20,0
10128,#635985800293   ,48,#13239,12 OZ,1,WHITE CLAW REFRSHR - ICED TEA                               ,WHITE CLAW REFRSHR - ICED TEA,16.99,0.0000, , ,0.0625, , , , , ,,28.7,1.20,0
10128,#635985800361   ,48,#13240,12 OZ,1,WHITE CLAW - WATERMELON                                     ,WHITE CLAW - WATERMELON,16.99,0.0000, , ,0.0625,#635985800095   ,#635985800347   ,#30504          , , ,,27.21,1.20,0
10128,#635985800804   ,132,#13241,12 OZ,1,WHITE CLAW - VARIETY SURGE #1                               ,WHITE CLAW - VARIETY SURGE #1,16.99,0.0000, , ,0.0625, , , , , ,,27.21,1.20,0
10128,#635985800996   ,12,#13242,12 OZ,1,MIKE'S HARDER FREEZ SELTZER VARIETY PACK                    ,MIKE'S HARDER FREEZ SELTZER VARIETY PACK,17.99,0.0000, , ,0.0625, , , , , ,,27.2,1.20,0
10128,#635985801085   ,0,#13243,12 OZ,1,WHITE CLAW SURF - VARIETY #1                                ,WHITE CLAW SURF - VARIETY #1,16.99,0.0000, , ,0.0625, , , , , ,,27.54,1.20,0
10128,#635985801344   ,36,#13244,12 OZ,1,WHITE CLAW - REFRESHER LEMONADE                             ,WHITE CLAW - REFRESHER LEMONADE,16.99,0.0000, , ,0.0625, , , , , ,,27.42,1.20,0
10128,#637704073025   ,6,#13256,12 OZ,1,TROEGS - TROEGENATOR IPA                                    ,TROEGS - TROEGENATOR IPA,19.39,0.0000, , ,0.0625,#637704072028   , , , , ,,29,1.20,0
10128,#637704200025   ,12,#13259,12 OZ,1,TROEGS - THE MAD ELF                                        ,TROEGS - THE MAD ELF,17.99,0.0000, , ,0.0625, , , , , ,,47.6,1.20,0
10128,#6379700000     ,6,#13262,750 M,1,STELLA ROSA - MOSCATO D'ASTI                                ,STELLA ROSA - MOSCATO D'ASTI,10.97,0.0000, , ,0.0625,#087872630122   , , , , ,,104,0,0
10128,#638489000060   ,12,#13271,20 OZ,1,DOGFISH HEAD - 90 MIN                                       ,DOGFISH HEAD - 90 MIN,3.45,0.0000, , ,0.0625, , , , , ,,26,0.60,0
10128,#638489000374   ,0,#13274,12 OZ,1,DOGFISH RTD - BAR CART VARIETY PACK                         ,DOGFISH RTD - BAR CART VARIETY PACK,25.99,0.0000, , ,0.0625, , , , , ,,50.28,1.20,0
10128,#638489000558   ,0,#13275,12 OZ,1,DOGFISH HEAD 60 MINUTE                                      ,DOGFISH HEAD 60 MINUTE,11.99,0.0000, , ,0.0625,#638489000299   , , , , ,,34.3,1.20,0
10128,#638489001883   ,0,#13283,12 OZ,1,DOGFISH HEAD - CRIM CRU                                     ,DOGFISH HEAD - CRIM CRU,15.99,0.0000, , ,0.0625,#25154          , , , , ,,42.5,1.20,0
10128,#638489003122   ,12,#13295,12 OZ,1,DOGFISH HEAD 90 MIN IPA                                     ,DOGFISH HEAD 90 MIN IPA,14.99,0.0000, , ,0.0625, , , , , ,,42.5,1.20,0
10128,#641022531549   ,12,#13307,16 OZ,1,AERONAUT - A YEAR WITH NANDU IPA                            ,AERONAUT - A YEAR WITH NANDU IPA,17.99,0.0000, , ,0.0625, , , , , ,,71.3,1.20,1
10128,#641606755941   ,0,#13314,EACH ,1,MSE - TROJAN                                                ,MSE - TROJAN,6.99,0.0000, , ,0.0625, , , , , ,,60,0,0
10128,#642860300236   ,12,#13317,12 OZ,1,FOUNDERS - PORTER                                           ,FOUNDERS - PORTER,12.69,0.0000, , ,0.0625,#642860200239   , , , , ,,33.5,1.20,0
10128,#642860600527   ,16,#13319,12 OZ,1,FOUNDERS - BREAKFAST STOUT                                  ,FOUNDERS - BREAKFAST STOUT,58.99,0.0000, , ,0.0625,#642860200529   , , , , ,,42,1.20,0
10128,#642860900245   ,60,#13323,12 OZ,1,FOUNDERS - ALL DAY IPA                                      ,FOUNDERS - ALL DAY IPA,19.24,0.0000, , ,0.0625,#642860700241   , , , , ,,15.14,0.75,0
10128,#644824478753   ,6,#13336,PK   ,1,21+ NATURAL CIGAR - OLD MAN                                 ,21+ NATURAL CIGAR - OLD MAN,5.64,0.0000, , ,0.0625, , , , , ,,3.1,0,0
10128,#645759993007   ,4,#13337,EACH ,1,MSE - MAGNUM PILLS                                          ,MSE - MAGNUM PILLS,5.99,0.0000, , ,0.0625, , , , , ,,45,0,0
10128,#647923996067   ,24,#13338,16 OZ,1,AERONAUT - HOP HOP & AWAY                                   ,AERONAUT - HOP HOP & AWAY,17.99,0.0000, , ,0.0625, , , , , ,,67.15,1.20,1
10128,#648676508415   ,0,#13344,12 OZ,1,THE COPPER CAN MOSCOW MULE                                  ,THE COPPER CAN MOSCOW MULE,16.99,0.0000, , ,0.0625, , , , , ,,72,1.20,0
10128,#649188900360   ,142,#13346,50 ML,1,GRAND MARNIER                                               ,GRAND MARNIER,3.99,0.0000, , ,0.0625, , , , , ,,316.8,0,0
10128,#649188900377   ,22,#13347,200 M,1,GRAND MARNIER                                               ,GRAND MARNIER,12.99,0.0000, , ,0.0625, , , , , ,,99,0,0
10128,#649188900469   ,16,#13348,375 M,1,GRAND MARNIER                                               ,GRAND MARNIER,23.99,0.0000, , ,0.0625, , , , , ,,182.88,0,0
10128,#649188900476   ,10,#13349,750 M,1,GRAND MARNIER                                               ,GRAND MARNIER,39.99,0.0000, , ,0.0625, , , , , ,,379.7,0,0
10128,#649188900490   ,9,#13350,1.75 ,1,GRAND MARNIER                                               ,GRAND MARNIER,64.99,0.0000, , ,0.0625, , , , , ,,329.94,0,0
10128,#649241838838   ,6,#13352,750 M,1,CHUM CHURUM - SOJU KOREAN                                   ,CHUM CHURUM - SOJU KOREAN,14.97,0.0000, , ,0.0625, , , , , ,,114.23,0,0
10128,#650814000682   ,85,#13361,750 M,1,HOPE'S END - CAB SAUV BRANDY                                ,HOPE'S END - CAB SAUV BRANDY,6.99,4.99, ,/ /,0.0625, , , , , ,,60,0,0
10128,#652534000409   ,8,#13364,750 M,1,DOM HOUCHART PROV ROSE                                      ,DOM HOUCHART PROV ROSE,16.99,0.0000, , ,0.0625, , , , , ,,116,0,1
10128,#652935100012   ,38,#13369,750 M,1,7 DEADLY ZINS -  ZINFANDEL                                  ,7 DEADLY ZINS -  ZINFANDEL,13.99,0.0000, , ,0.0625, , , , , ,,108.8,0,1
10128,#652935100067   ,4,#13370,750 M,1,EARTHQUAKE CABERNET SAUVIGNON                               ,EARTHQUAKE CABERNET SAUVIGNON,29.97,0.0000, , ,0.0625, , , , , ,,256,0,0
10128,#652935100074   ,5,#13371,750 M,1,EARTHQUAKE PETITE SIRAH                                     ,EARTHQUAKE PETITE SIRAH,23.99,0.0000, , ,0.0625, , , , , ,,256,0,0
10128,#652935100333   ,6,#13372,750 M,1,FREAKSHOW - CABERNET SAUV                                   ,FREAKSHOW - CABERNET SAUV,22.99,0.0000, , ,0.0625, , , , , ,,160,0,1
10128,#655255846240   ,1,#13378,16 OZ,1,CANNED HEAT - RIVER LINE                                    ,CANNED HEAT - RIVER LINE,21.79,0.0000, , ,0.0625, , , , , ,,84,1.20,0
10128,#655709000013   ,7,#13379,750 M,1,JEFFERSON'S RESERVE BOURBON WH                              ,JEFFERSON'S RESERVE BOURBON WH,64.97,0.0000, , ,0.0625, , , , , ,,255.52,0,0
10128,#655709000303   ,3,#13380,750 M,1,JEFFERSONS BOURBON                                          ,JEFFERSONS BOURBON,35.99,0.0000, , ,0.0625, , , , , ,,116.29,0,0
10128,#6582500000     ,4,#13386,750 M,1,V ONE VODKA                                                 ,V ONE VODKA,29.99,0.0000, , ,0.0625,#850386001029   , , , , ,,149.95,0,0
10128,#662263008089   ,0,#13387,750 M,1,GRAPPI CHOCOLATE                                            ,GRAPPI CHOCOLATE,33.99,0.0000, , ,0.0625, , , , , ,,150,0,0
10128,#662425065806   ,4,#13390,500 M,1,JACK'S ABBY - FRAMINGHAMMER                                 ,JACK'S ABBY - FRAMINGHAMMER,13.95,0.0000, , ,0.0625, , , , , ,,96,0.60,0
10128,#662425072965   ,204,#13391,12 OZ,1,JACK'S ABBY VARIETY PACK                                    ,JACK'S ABBY VARIETY PACK,19.39,0.0000, , ,0.0625, , , , , ,,27.82,1.20,0
10128,#662425078608   ,276,#13394,12 OZ,1,JACK'S ABBY - HOPONIUS UNION                                ,JACK'S ABBY - HOPONIUS UNION,19.39,0.0000, , ,0.0625,#662425078516   ,#50935          , , , ,,27.22,1.20,0
10128,#662425083916   ,24,#13397,16 OZ,1,JACK'S ABBY - COPPER LEGEND                                 ,JACK'S ABBY - COPPER LEGEND,11.79,0.0000, , ,0.0625, , , , , ,,20.73,1.20,1
10128,#662425083930   ,42,#13398,12 OZ,1,JACK'S ABBY - HOUSE LAGER                                   ,JACK'S ABBY - HOUSE LAGER,17.99,0.0000, , ,0.0625,#662425083909   , , , , ,,14.22,0.75,0
10128,#662425086252   ,36,#13401,12 OZ,1,JACK'S ABBY - BLOOD ORANGE WHEAT                            ,JACK'S ABBY - BLOOD ORANGE WHEAT,19.39,0.0000, , ,0.0625,#662425084500   ,#51011          , , , ,,28.98,1.20,0
10128,#662425087860   ,60,#13402,12 OZ,1,JACK'S ABBY - POST SHIFT PILSN                              ,JACK'S ABBY - POST SHIFT PILSN,18.39,0.0000, , ,0.0625,#662425084494   , , , , ,,28.48,1.20,0
10128,#662425097821   ,24,#13408,16 OZ,1,JACK'S ABBY - SHIP OUT OF BOST                              ,JACK'S ABBY - SHIP OUT OF BOST,12.79,0.0000, , ,0.0625,#30584          , , , , ,,46.2,1.20,1
10128,#663881000370   ,0,#13419,750 M,1,CLONTARF IRISH WHISKY                                       ,CLONTARF IRISH WHISKY,18.99,0.0000, , ,0.0625, , , , , ,,95.94,0,0
10128,#663881001148   ,5,#13422,1.75 ,1,CLONTARF IRISH WHISKY                                       ,CLONTARF IRISH WHISKY,29.99,0.0000, , ,0.0625, , , , , ,,143.45,0,0
10128,#664804001085   ,0,#13424,750 M,1,CABO WABO DIABLO                                            ,CABO WABO DIABLO,24.99,0.0000, , ,0.0625, , , , , ,,0.0000,0,0
10128,#664804001351   ,7,#13425,1.75 ,1,ESPOLON BLANCO                                              ,ESPOLON BLANCO,52.99,0.0000, , ,0.0625, , , , , ,,253.65,0,0
10128,#666262926511   ,7,#13426,750 M,1,TALBOTT KALI HART CHARDONNAY                                ,TALBOTT KALI HART CHARDONNAY,5.99,0.0000, , ,0.0625, , , , , ,,50,0,0
10128,#669576017043   ,28,#13430,8.4 O,1,DECOY SELTZER - SAUV BLANC                                  ,DECOY SELTZER - SAUV BLANC,9.99,0.0000, , ,0.0625, , , , , ,,52,0,0
